"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",12,"Harv3",8,0.0484303557511142,128089.188970625,2088.45400258779,0.016304685972106,51235.6755882502,0.040761714930265,0.0500717505900288,143453.717487864,2418.239785006,0.0168572821071059,57381.4869951457,0.0421432052677648,0.04955268721249,187790.895951912,3132.8278035163,0.0166825329185209,75116.3583807647,0.0417063322963023,25470.089128371,0.198846517282673,6.24302861663001,0.44025101499561,7,4.36889115790837e-05,38555.289511448,0.268764659338366,5.39110506704743,0.505688326299735,12,6.74735322641209e-05,36676.7392115852,0.19530626884584,5.26726286063201,0.167129017301544,9,9.07422855123878e-05,9.16343739352433,1.29153400367153,8,6.58536976859015,0.25739676560347,5,0.198846517282673,6.20324549619029,0.491527268237299,8,5.97861766038645,0.554159604438168,14,0.268764659338366,7.58460426324704,0.552453145172675,8,5.90766722772976,0.182110522678266,9,0.19530626884584
"13",13,"Harv3",8,0.0510230170205093,179387.658252381,3081.43829265747,0.0171775378678626,71755.0633009523,0.0429438446696565,0.0503738818484857,171392.80536212,2906.65030851368,0.0169589983801974,68557.1221448481,0.0423974959504935,0.0510893807924261,110472.472058609,1900.11326967636,0.0171998800630468,44188.9888234437,0.0429997001576169,38052.6157812047,0.212125048913166,5.58674698460928,0.386197250733453,11,7.67053338256665e-05,36684.4937551214,0.214037536042508,6.69599966717805,0.476952878314161,8,7.8718384183012e-05,23316.6968712749,0.21106341187789,6.52630231755475,0.505086534319412,9,9.60711068985984e-05,6.73467813421226,0.533281463540166,2,6.18133034051692,0.576457162100625,9,0.212125048913166,10.7754709711967,0.511280943571788,9,7.17689964270021,0.484090288927089,11,0.214037536042508,11.4349166487917,1.01593560935073,13,6.80567512198758,0.633096325056885,7,0.21106341187789
"14",14,"Harv3",8,0.0481119923342435,197979.690530337,3206.77701529317,0.0161975049395371,79191.876212135,0.0404937623488427,0.0495310350310669,113653.895794414,1895.20638032152,0.0166752434403984,45461.5583177656,0.0416881086009959,0.0511852099294574,187354.833795689,3228.52512705596,0.0172321421425223,74941.9335182756,0.0430803553563059,43744.6019753568,0.220954997243283,5.29166211184573,0.373186800517475,9,9.77499319263734e-05,25472.3835292566,0.224122396783767,5.69161075923686,0.438677609680446,5,4.8416339228861e-05,38195.4273101818,0.203866783345627,5.47059305530614,0.3047757697081,5,8.1781990621239e-05,6.95729957119061,0.31559271813074,15,5.28758064258742,0.326640627325424,8,0.220954997243283,5.94108838846978,0.115698695138469,9,6.386013889882,0.584570670333986,6,0.224122396783767,6.55208499830807,0.216620009510158,13,6.29351680280289,0.409264171304681,5,0.203866783345627
"15",15,"Harv3",8,0.0510232123712202,179477.623966523,3082.99548587124,0.0171776036351267,71791.049586609,0.0429440090878167,0.0481770628909668,192878.840514459,3128.38133363741,0.0162194117576256,77151.5362057835,0.0405485293940641,0.0499914914749494,119350.746506825,2008.70431815824,0.016830261870573,47740.29860273,0.0420756546764325,40983.8539758112,0.228350771923835,5.99429493093316,0.596770382892861,11,2.64574817079119e-05,44936.6878530014,0.232978836523194,4.72561406119044,0.29960069799998,7,3.25481469929218e-05,31957.9301807229,0.267764811834632,4.25101765694939,0.381643227058529,9,6.99314715992659e-05,8.31408751864914,0.589126475581606,7,7.47960947988892,0.799140865569704,11,0.228350771923835,8.04495067334556,0.652964702456168,7,4.98486616436312,0.321222040030718,11,0.232978836523194,6.90487948865202,0.864772536613506,12,4.5502300395416,0.466390550490068,9,0.267764811834632
"16",16,"Harv3",8,0.0500769074145348,129736.691550352,2187.23324621888,0.0168590182166777,51894.6766201407,0.0421475455416943,0.049007492575269,101036.218809895,1666.99519136338,0.016498986314006,40414.4875239581,0.0412474657850151,0.0496270348768257,196941.717970185,3290.41615856342,0.0167075629911056,78776.687188074,0.0417689074777641,17639.5602726113,0.135964314041146,9.37979551221073,0.264777639565504,9,2.42408662918024e-05,22739.6999963332,0.22506483580031,4.81167748239861,0.196508391165983,5,6.25058627361432e-05,37273.4821756681,0.189261485884422,7.06266363122548,0.483930335510257,11,6.80467443657108e-05,14.0199852339216,0.86775569293524,5,10.0105258321772,0.48288929839644,9,0.135964314041146,7.68788512035872,0.646815887012211,12,5.14462745814071,0.298601976356346,5,0.22506483580031,10.7216886190417,0.306812858359951,10,6.79506064819762,0.50619977736886,11,0.189261485884422
"17",17,"Harv3",8,0.0521237732407258,107600.299385376,1888.1830989736,0.0175481212390587,43040.1197541505,0.0438703030976468,0.0492636664623272,135676.306532696,2250.22281211677,0.0165852304622878,54270.5226130784,0.0414630761557195,0.0469719558182089,154577.780817635,2444.44624515272,0.0158136973646722,61831.1123270541,0.0395342434116805,27134.8106579276,0.25218155351727,5.75712976961716,0.70402348261985,12,1.52083157910965e-05,27029.364340573,0.199219488142974,6.15595108390536,0.42405461176833,9,8.62172845960595e-05,29603.1202503667,0.191509543569469,7.36517441397279,0.480310244768411,10,5.59724846039899e-05,6.41927313180606,0.318385493360194,13,5.63278630980017,0.70020826682508,13,0.25218155351727,10.8483494767177,0.725345093641998,7,6.48497080968184,0.531340725237759,9,0.199219488142974,9.01925003475275,0.609239241891218,12,7.64697830832585,0.302266112749526,11,0.191509543569469
"18",18,"Harv3",8,0.0475748626691305,126721.464749426,2029.65632746314,0.0160166735089159,50688.5858997703,0.0400416837722896,0.04802841299951,154206.43335674,2493.42040074489,0.0161693669094638,61682.5733426958,0.0404234172736594,0.0484857673584882,191150.385932997,3120.21292878728,0.0163233409838942,76460.1543731987,0.0408083524597354,27263.2578311207,0.215143171561583,4.77790800687434,0.243077453590007,14,6.03107632882893e-05,44450.3312316738,0.288252119344741,4.02983429597671,0.44986039576815,6,1.8318137654569e-05,45449.3281408551,0.23776738884946,4.50106119014577,0.30797295508206,12,9.56516797537915e-05,7.90347907363444,0.754311088269626,10,5.30540158458937,0.263091541079536,14,0.215143171561583,5.36191168276323,1.01401549540893,8,4.42145369686748,0.53107783519499,7,0.288252119344741,7.53306377238131,1.14260694103448,11,5.16282875262165,0.389072917477216,12,0.23776738884946
"19",19,"Harv3",8,0.0494492711574402,110454.219556414,1838.81054533848,0.0166477166080497,44181.6878225654,0.0416192915201243,0.0540057176412375,162302.352953702,2950.9329175063,0.0181817013974411,64920.9411814809,0.0454542534936027,0.0501672026802761,169479.496404529,2862.40992993635,0.0168894172490583,67791.7985618114,0.0422235431226456,23116.6841450421,0.209287469848406,5.63684322789483,0.225929982682549,8,7.46057935222052e-05,33918.2866257414,0.208982100434593,5.25533039235761,0.307252084307242,8,2.0529874258209e-05,32101.9282721597,0.189414819805317,6.76472499653509,0.469166394886833,8,3.50219516991638e-05,8.94505589214401,0.550649064181905,15,5.53892660561984,0.188745974297615,8,0.209287469848406,11.7416855251701,0.508650112379945,7,5.90898305058552,0.396880358053921,7,0.208982100434593,11.9276154197826,0.87056809904074,6,7.77572220248712,0.474377733452307,10,0.189414819805317
"20",20,"Harv3",8,0.0488996806169774,103562.923218124,1704.92430743867,0.0164626900676391,41425.1692872494,0.0411567251690977,0.0507082989136681,181726.804445498,3102.36442069636,0.0170715840745816,72690.7217781991,0.0426789601864539,0.0478460352514739,115634.615719318,1862.63859208735,0.0161079671558607,46253.8462877274,0.0402699178896517,28506.1293719474,0.275254197990413,4.55240918877084,0.528323938169717,10,4.52224894147366e-05,42283.4165379696,0.232675728090794,5.23752800926614,0.343068827905923,8,4.15422024927102e-05,30935.7628671328,0.267530295099727,4.75638968381454,0.44614981374168,10,6.11074023740366e-05,7.68509844947604,1.30747475032992,10,5.6518379370666,0.636444553733938,12,0.275254197990413,7.07002548269193,0.622164255805271,8,6.95580752436751,0.478295969683638,9,0.232675728090794,6.75574700906594,0.418309278609454,11,5.36518329859295,0.404761107540292,9,0.267530295099727
"21",21,"Harv3",8,0.0504047456326789,101428.280025721,1721.17594542181,0.0169693890597903,40571.3120102882,0.0424234726494758,0.0511471208193558,176754.785864614,3043.59703664891,0.0172193189664475,70701.9143458456,0.0430482974161187,0.0504885538454034,198211.014107801,3369.11235488561,0.0169976041445066,79284.4056431204,0.0424940103612664,21422.0552968187,0.211203968867326,6.95931924062545,0.541681833756597,9,3.38033939898014e-05,37936.8296150986,0.214629716697779,6.07488585921178,0.389619673303743,9,3.89111173036508e-05,42622.9813853571,0.215038410338669,6.13067036491439,0.468655549887904,11,1.70016952836886e-05,11.5069157509227,0.684175614450057,9,6.65828548025707,0.532099305927712,8,0.211203968867326,7.13452557116233,0.53617583202979,9,6.33514114519503,0.637112733904514,9,0.214629716697779,8.66493376318865,0.682090521721811,13,6.92720820548311,0.577754722002936,9,0.215038410338669
"22",22,"Harv3",8,0.048813240451134,111131.888511591,1826.29576980614,0.0164335889029337,44452.7554046363,0.0410839722573342,0.0497234077958344,167140.212678351,2797.92852102369,0.0167400081415961,66856.0850713402,0.0418500203539902,0.0481855766844594,167631.229455583,2719.36041121878,0.016222278032861,67052.4917822331,0.0405556950821524,18735.2566252861,0.168585784658308,6.27398930813292,0.22629119510773,8,8.96332134585828e-05,27690.1520503753,0.165670197534468,6.45745211894653,0.201582921946534,8,8.65698204864748e-05,53947.8185336666,0.321824392202297,3.77796146928268,0.53766454581789,13,6.68122090515681e-05,9.29888765607776,0.682446982289498,6,5.92141434793476,0.206321385542283,12,0.168585784658308,11.9910020029996,0.16968069022519,11,6.57062858720316,0.135393886808989,8,0.165670197534468,5.41231550074987,0.918198414661696,6,4.02562479517457,0.562976629695303,12,0.321824392202297
"23",23,"Harv3",8,0.0486362194491381,147827.943693846,2420.533650941,0.0163739925649914,59131.1774775386,0.0409349814124784,0.0494310525193039,116263.824375346,1934.81409199304,0.0166415830752882,46505.5297501385,0.0416039576882204,0.0478321582433514,147418.375173584,2373.92162618429,0.0161032952872328,58967.3500694335,0.040258238218082,32072.162339216,0.216956020207099,5.47009954388578,0.403727047385224,7,4.99715512804687e-05,27622.2925597589,0.23758286559182,6.3532646079799,0.682969957438695,11,3.37783058639616e-05,24346.5405660727,0.165152685595706,7.71278496856033,0.371906017100275,6,2.95077675417997e-05,7.58631426224323,0.240872123440912,7,5.56982449624752,0.40247068440117,7,0.216956020207099,11.8039324750565,1.57136977065153,7,7.03163211470374,0.872024371847973,12,0.23758286559182,13.3713124327591,0.723994041662977,5,8.93961140039679,0.455869131003891,5,0.165152685595706
"24",24,"Harv3",8,0.04873167979847,143381.226970814,2352.33111913644,0.016406130487468,57352.4907883257,0.0410153262186699,0.0498535384168018,136376.546230167,2288.91916485551,0.0167838182453486,54550.6184920669,0.0419595456133715,0.0511584753857681,189870.25541719,3270.16229913543,0.0172231416234739,75948.1021668762,0.0430578540586847,28472.6110884752,0.198579770099686,5.50067295462329,0.290902140822341,12,9.14589629811235e-05,27227.0914982565,0.199646436655644,5.50935856550197,0.299570242516359,9,4.26628785370849e-05,58961.4400140555,0.310535422646918,3.78564657537498,0.486112781922844,14,6.76885129301809e-05,10.5638402323686,0.667310781734443,11,5.97101853600418,0.445777827086465,13,0.198579770099686,8.02739221030673,0.572163682220108,7,5.68294668268939,0.248405921844388,10,0.199646436655644,4.68944360637326,1.27024671380923,12,3.79291322667618,0.614638637306747,7,0.310535422646918
"25",25,"Harv3",8,0.0512248792316673,155112.359370105,2674.98977627517,0.0172454973100662,62044.943748042,0.0431137432751655,0.0502231518351633,163613.180443645,2766.41308718962,0.0169082532329508,65445.2721774578,0.0422706330823771,0.0501102322043896,136948.989657685,2310.361970592,0.0168702374246567,54779.5958630741,0.0421755935616418,41952.0695040759,0.270462454922605,4.61155396744623,0.517714661966192,9,4.62221606168896e-05,26197.2472971047,0.160116973620766,5.84367680941258,0.0957888191617628,10,6.8047274814453e-05,31954.3128207868,0.233330036976973,5.04393209406898,0.362484094994538,9,4.21684580645524e-05,5.82249652836948,0.293706647223375,5,4.99535566216823,0.519964537007145,9,0.270462454922605,7.89665038431014,0.390219548443447,5,6.28603448321489,0.192321155524012,8,0.160116973620766,8.03682136253137,0.985911446365889,12,5.7701294108375,0.38776226163782,7,0.233330036976973
"26",26,"Harv3",8,0.053623239008646,143919.793749228,2598.17470685346,0.0180529351743001,57567.9174996912,0.0451323379357503,0.0512863907272256,153057.034430094,2642.71427483588,0.0172662059256276,61222.8137720376,0.043165514814069,0.0518068578738914,148659.18669384,2592.82845824833,0.0174414277106749,59463.6746775359,0.0436035692766872,34064.4994462679,0.236690857865064,4.73096039064408,0.25759899983783,9,5.82096864352934e-05,29683.6477057904,0.193938474087892,5.91843829476925,0.275550287646344,9,8.65455633634701e-05,32296.6347587788,0.21725286863901,6.2700607429306,0.578937065833697,12,6.84498537052423e-05,8.97489972615137,0.823907066264063,9,5.70071602645155,0.284394736281424,9,0.236690857865064,8.09205204842789,0.288027295563286,5,5.91366829154964,0.316467438963903,9,0.193938474087892,10.9654556881089,1.59601214414431,12,6.76667864519814,0.662745197936467,12,0.21725286863901
"27",27,"Harv3",8,0.0485024477408509,126618.070690893,2067.54098660522,0.0163289566435791,50647.2282763571,0.0408223916089477,0.0500617930703584,129661.270440556,2185.30194762724,0.0168539297833666,51864.5081762224,0.0421348244584166,0.051632535855704,102115.930663422,1775.05467456573,0.017382740019443,40846.3722653687,0.0434568500486076,24788.9388606666,0.195777259323298,6.56710305477872,0.355625329753437,8,5.78716943203472e-05,23440.8416013796,0.180785222308354,7.08798654952117,0.330310767468054,8,5.12391220009886e-05,19000.3282649644,0.186066249815519,7.44646137104609,0.55820859643754,9,5.50729308556765e-05,8.96971877706557,0.649378946530303,6,7.7256617816578,0.598415770826105,10,0.195777259323298,12.4074959884828,0.930738201957841,8,7.2532527981629,0.396179969257178,4,0.180785222308354,13.919501143093,1.12626818294564,9,8.19730694644317,0.530843428889336,9,0.186066249815519
"28",28,"Harv3",8,0.0519436601285102,168344.84974388,2943.92785012897,0.0174874839034747,67337.9398975521,0.0437187097586867,0.0496129763995035,170429.858565331,2846.66095941477,0.0167028300285983,68171.9434261322,0.0417570750714958,0.0501648698786406,148647.979553789,2510.46100671132,0.0168886318821636,59459.1918215156,0.042221579705409,31747.6849289685,0.188587206423418,7.10310608404109,0.492914136872392,7,9.16226825048216e-05,36230.2113725467,0.21258136149106,6.39337540112377,0.394089731175012,11,1.07888895343058e-05,34787.3943779343,0.234025342842594,6.80811226494264,0.771607295627297,11,3.70494769327343e-05,10.8353931116591,0.885984174225979,7,8.3272488130165,0.453405996898768,9,0.188587206423418,8.98070175753882,0.542729289196112,7,6.70362051953978,0.452568538557487,9,0.21258136149106,7.69460596344007,1.43565492736673,13,7.00563927798219,0.812825841221367,11,0.234025342842594
"29",29,"Harv3",8,0.0497773294239978,123999.837366864,2078.00930468659,0.0167581615332174,49599.9349467456,0.0418954038330434,0.0508187143642513,101869.164826348,1742.85476839344,0.0171087568192436,40747.6659305394,0.0427718920481091,0.0520290463079008,187166.087841615,3278.44428596392,0.017516230230437,74866.435136646,0.0437905755760924,24284.1863644141,0.195840469472289,6.57569178037003,0.272874702439942,5,4.72795195132494e-05,22445.4270991334,0.220335831135899,4.72902942463118,0.262310459878133,12,7.58704868191853e-05,42317.393785672,0.226095412228107,5.24350692262767,0.353064236811598,12,5.45438358117826e-05,9.94444747023126,0.197262217203347,18,7.47515493571037,0.272394091096171,5,0.195840469472289,8.35194430682239,0.703460799865199,7,4.66206327942361,0.225650364712512,14,0.220335831135899,9.11912453900737,0.607429156704479,5,5.93633816049903,0.365847892913745,12,0.226095412228107
"30",30,"Harv3",8,0.0499874110498158,178725.90913903,3007.75833339522,0.0168288881443345,71490.3636556119,0.0420722203608362,0.0501672742210613,188820.183137432,3189.06740580497,0.0168894413341598,75528.0732549727,0.0422236033353995,0.049385795057365,194285.560934804,3230.25907232349,0.0166263465837662,77714.2243739218,0.0415658664594155,35899.8362681712,0.200865316288558,5.31812093106352,0.252053632311973,10,2.73666365072131e-05,33657.0887955813,0.178249423532675,5.60853484160453,0.152417937648432,6,1.47232073405758e-05,33725.5990552051,0.173587779209811,6.97793557867136,0.376896899423885,9,6.98959230259061e-05,7.25351733671973,0.164927808443016,11,6.5121258459614,0.427245407433344,11,0.200865316288558,10.3277275464533,0.637895174248549,7,6.1125642208138,0.197141246218265,7,0.178249423532675,11.3450385517703,0.500603588730716,7,7.15561348113383,0.446972467045717,5,0.173587779209811
"31",31,"Harv3",8,0.0494836137177297,157539.68746867,2624.49752223031,0.0166592784611956,63015.8749874681,0.0416481961529891,0.0511850987422696,147471.708944067,2541.24793028131,0.0172321047099627,58988.6835776269,0.0430802617749067,0.0497786369134102,150049.269897863,2514.61595198101,0.0167586017159076,60019.7079591453,0.0418965042897689,30751.4711022122,0.19519824874813,5.58211059536606,0.186408567059158,6,6.75811016699299e-05,27892.435803581,0.189137536977753,5.64653379641527,0.212111903746511,5,6.44113562186249e-05,29754.445300326,0.198297834575133,5.95840014355174,0.379835680573605,8,6.10112866922282e-05,7.84067191616015,0.47552214824236,5,5.78477018528212,0.118163786245031,1,0.19519824874813,9.42309286237827,0.337776329877673,2,6.74328527711779,0.372643939676379,5,0.189137536977753,6.86127258766923,0.750929643100703,8,5.79170728252904,0.590856308674147,5,0.198297834575133
"32",32,"Harv3",8,0.0506842512147118,193268.62168964,3297.83682929478,0.0170634881154718,77307.448675856,0.0426587202886794,0.0492666841870127,193093.576026149,3202.6976335302,0.0165862464171075,77237.4304104596,0.0414656160427688,0.0506417076184666,112712.448276579,1921.65315987479,0.0170491652808334,45084.9793106318,0.0426229132020834,42681.4736981296,0.220840161868953,5.36438795140934,0.376172800550862,14,4.50751926586963e-05,52830.280674293,0.273599369598596,5.1532492708248,0.584256090219634,9,9.02417887048796e-05,31595.3586013208,0.280318270824803,4.82986203206609,0.572249451289906,13,4.49726859014481e-05,6.98926376507525,0.417386165854876,16,5.94078741157012,0.401428098186177,11,0.220840161868953,6.88548610818229,0.864717882740771,5,5.58421058660426,0.620478949781896,6,0.273599369598596,7.79177548678699,1.3225798453823,12,5.48684558815701,0.713460079194173,12,0.280318270824803
"33",33,"Harv3",8,0.0500492569150796,160556.614678353,2705.33228828223,0.0168497093296461,64222.6458713412,0.0421242733241151,0.0512532860457236,146726.877707988,2531.78119876287,0.017255060819883,58690.7510831952,0.0431376520497075,0.0492266959891198,199776.643165387,3310.85513331717,0.0165727838893371,79910.6572661549,0.0414319597233427,42624.3075847639,0.265478365186973,4.0965994376976,0.353036886732804,12,9.69991993927397e-05,34350.9061919907,0.234114613004681,4.57315368504772,0.25738076400908,9,6.5631685401313e-05,48922.0450942322,0.244883707720184,5.02563852860162,0.316073885199214,9,2.97850605123676e-05,5.3636821159612,0.346786739359965,12,4.70181272829346,0.481760412682198,10,0.265478365186973,6.85191773406367,0.20486834591055,11,4.67388050887075,0.240624296178251,7,0.234114613004681,10.4620681196638,0.708799653536714,8,5.23439694578094,0.246494164320753,11,0.244883707720184
"34",34,"Harv3",8,0.0491744689999596,110689.678345807,1832.48987576162,0.0165552010191657,44275.8713383228,0.0413880025479142,0.0515588278425223,110241.926438175,1913.57112331793,0.0173579252934325,44096.7705752701,0.0433948132335813,0.049563341463248,143939.681001939,2401.79476196512,0.0166861198055091,57575.8724007756,0.0417152995137728,18988.8862128498,0.171550649497114,6.66348172549277,0.269426710661254,8,6.97523556509987e-05,20831.1763659777,0.188958747719817,5.77496082795443,0.169785174219349,4,5.89013251056895e-05,28252.3038555055,0.196278772183224,5.95095972947738,0.364325841196855,9,2.18818656634539e-05,10.9241380532205,0.367695623838453,4,7.06077582300422,0.225377882510576,8,0.171550649497114,11.5687711890144,0.71688597826797,7,6.4429920955226,0.401547362975946,9,0.188958747719817,7.3149159691927,0.383246098827052,10,5.77671751182673,0.377127196977184,9,0.196278772183224
"35",35,"Harv3",8,0.0513414010476453,148663.712595589,2569.6115144428,0.0172847258391355,59465.4850382358,0.0432118145978388,0.0498194832721353,119608.544092625,2006.11674178992,0.0167723531542728,47843.4176370502,0.0419308828856819,0.0503401843522463,120354.929682799,2039.73366886388,0.016947653695945,48141.9718731195,0.0423691342398624,42654.5346158926,0.286919611189355,3.64515183724452,0.332785159057717,8,8.25919409445487e-05,27779.7067518489,0.232255203527402,5.88108496315176,0.429109766042085,13,9.47957380535081e-05,23886.9522863263,0.198470908913174,6.28208894112396,0.311872177891305,8,6.73721771594137e-05,4.90763444200673,0.90084314377224,8,3.96320726008648,0.339690428421214,7,0.286919611189355,10.7785963279886,0.725255521913817,9,6.08272314387906,0.485354388818084,12,0.232255203527402,9.14726113805352,0.599430612651517,2,7.02330467450643,0.406857695376781,10,0.198470908913174
"36",36,"Harv3",8,0.0492053083098544,141642.723651603,2346.39436003611,0.0165655834591794,56657.0894606411,0.0414139586479486,0.0500687365032666,190675.232699141,3214.07270455578,0.0168562673770386,76270.0930796564,0.0421406684425966,0.0480590392158271,121477.709524333,1965.47017676586,0.0161796776088551,48591.0838097334,0.0404491940221377,25652.0175584013,0.181103673362688,6.98845633018449,0.446738785893826,10,3.41093183052726e-05,45753.2971628788,0.239954064905069,6.17502630083571,0.721676726686308,8,2.53009228617884e-05,22473.1526235715,0.184998159016736,5.50311448313582,0.203064207255201,6,9.71778003568761e-05,8.37696877340697,0.776650281791569,8,6.68754283125637,0.492878991172903,12,0.181103673362688,8.9361431501055,1.85002399725498,8,5.66577910802541,0.739191853774653,9,0.239954064905069,7.49379952806534,0.232904211879444,3,6.1193248715878,0.272369453726284,4,0.184998159016736
